To Date,AQI,CO (mg/m³),NO₂ (µg/m³ ),O₃ (µg/m³ ),H₂S (µg/m³ ),NO (µg/m³ ),SO₂ (µg/m³),R. Humidity (%),Leq (dB),Light (Lux),Lmax (dB),Lmin (dB),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³),PM₁ (µg/m³ ),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s),Station,CO₂ (ppm),Battery (%),Month,Month Index,Day,Day Index,Hour,Year,Date,Wind Speed (km/h),Wind Direction (compass)
2021-05-15 00:59:00,51,1.6,86.77,31.39,33.9,1.51,33.82,13.26,63.14,16813.16,74.54,47.03,12.2,42.8,,35.71,,262.04,2.79,CS 59 Storage,429.45,100,May,5,Saturday,5,0,2021,2021-05-15,10.044,W
2021-05-15 00:59:00,30,1.58,59.88,1.79,86.92,6.1,35.61,50.92,0,0,0,0,7.23,29.28,,32.93,0,181.25,3.27,Fire Station,507.34,0,May,5,Saturday,5,0,2021,2021-05-15,11.772,S
2021-05-15 00:59:00,45,1.57,90.89,4.48,19.3,10.76,31.07,15.32,0,19655.87,0,0,1.86,2.46,,31.98,0.89,189.58,3.29,Royal Terminal,485.15,0,May,5,Saturday,5,0,2021,2021-05-15,11.844,S
2021-05-15 00:59:00,62,1.52,60.54,68,8.06,7.48,42.79,15.68,63.57,16284.8,75.56,49.38,17.44,69.76,,33.03,0.04,213.33,3.23,Privet Aviation,452,0,May,5,Saturday,5,0,2021,2021-05-15,11.628,SSW
2021-05-15 00:59:00,38,1.52,29.24,39.77,20.25,253.79,11.63,15.41,69.33,12054.72,75.02,67.06,9.21,33.2,,31.86,0.99,181.17,3.46,Secondary Runway 02,473.39,0,May,5,Saturday,5,0,2021,2021-05-15,12.456,S
2021-05-15 00:59:00,59,1.74,116.45,0,8.31,1.58,10.06,12.27,52.92,12182.01,66.92,43.92,9.39,63.33,,36.9,,185,3.47,SASCO Station 3,450.75,98.47,May,5,Saturday,5,0,2021,2021-05-15,12.492,S
2021-05-15 00:59:00,41,1.65,82.35,37.3,36.98,22.63,7.49,15.87,61.13,15953.19,74.9,48.94,7.08,42.85,,35.1,0.34,189.17,3.29,ATC Tower,497.48,0,May,5,Saturday,5,0,2021,2021-05-15,11.844,S
2021-05-16 00:59:00,128,1.48,456.43,15.49,41.66,12.59,6.76,9.57,56.69,4761.06,65.24,53.22,8.42,57,,36.91,,159.33,2.22,Family Camp,412.62,100,May,5,Sunday,6,0,2021,2021-05-16,7.992,SSE
2021-05-16 00:59:00,26,1.53,53.52,2.3,19.75,88.88,22.64,14.12,0,19915.9,0,0,1.97,2.42,,32.29,0.99,127.83,3.27,Royal Terminal,484.97,0,May,5,Sunday,6,0,2021,2021-05-16,11.772,SE
2021-05-16 00:59:00,57,1.69,109.95,0,6.9,1.69,13.36,9.31,51.31,16089.26,63.79,44.1,9.02,67.95,,37.61,,129.57,3.03,SASCO Station 3,447.6,96.96,May,5,Sunday,6,0,2021,2021-05-16,10.908,SE
2021-05-16 00:59:00,28,1.53,45.31,1.77,79.84,22.28,21.17,49.73,0,0,0,0,6.64,29.07,,32.99,0,134.58,3.01,Fire Station,505.2,0,May,5,Sunday,6,0,2021,2021-05-16,10.836,SE
2021-05-16 00:59:00,15,1.51,11.46,3.51,23.7,9.37,8.93,15.34,71.02,13550.69,88.49,48.55,0,0,,35.21,1.24,127.71,3.07,Secondary Runway 01,0,0,May,5,Sunday,6,0,2021,2021-05-16,11.052,SE
2021-05-16 00:59:00,40,1.51,49.6,65.39,37.24,8.8,26.96,9.84,57.64,17412.03,70.94,46.99,9.66,39.74,,36.57,,159.33,2.22,CS 59 Storage,424.31,100,May,5,Sunday,6,0,2021,2021-05-16,7.992,SSE
2021-05-16 00:59:00,47,1.69,30.07,34.79,48.85,44.93,55.7,9.4,51.65,20375.84,61.98,46.52,7.43,51.42,,37.68,,159.33,2.22,AE123 Inbound K.S.R,440.49,100,May,5,Sunday,6,0,2021,2021-05-16,7.992,SSE
2021-05-16 00:59:00,59,1.46,37.71,58.66,6.5,116.29,34.06,14.39,58.16,16507.09,70.65,47.42,16.02,69.65,,33.02,0.07,196.69,2.26,Privet Aviation,450.92,0,May,5,Sunday,6,0,2021,2021-05-16,8.136,SSW
2021-05-16 00:59:00,36,1.46,13.42,9.21,20.17,388.94,11.06,13.94,68.8,13087.5,73.21,66.73,8.54,35.95,,32.3,0.98,127.13,3.1,Secondary Runway 02,472.61,0,May,5,Sunday,6,0,2021,2021-05-16,11.16,SE
2021-05-16 00:59:00,41,1.61,66.35,23.95,31.82,46.05,5.69,15.35,56.74,16382.94,69.78,48.05,6.62,44.88,,35.23,0.37,127.83,3.27,ATC Tower,496.09,0,May,5,Sunday,6,0,2021,2021-05-16,11.772,SE
2021-05-16 00:59:00,39,1.5,12.7,28.53,23.12,9.51,7.34,9.12,69.44,20689.91,79.26,60.31,9.4,36.83,,37.55,1.07,128.08,3.15,Air Cargo,0,0,May,5,Sunday,6,0,2021,2021-05-16,11.34,SE
2021-05-17 00:59:00,29,1.48,28,38.14,20.81,284.56,11.63,14.06,69.38,12666.12,73.05,67.24,6.92,28.18,,31.74,0.98,108.67,4.31,Secondary Runway 02,472.83,0,May,5,Monday,0,0,2021,2021-05-17,15.516,ESE
2021-05-17 00:59:00,59,1.74,102.44,0,7.3,426.17,15.54,8.89,52.11,16986.94,64,46.54,8.3,71.32,,37.39,,108.25,4.29,SASCO Station 3,451.39,93.61,May,5,Monday,0,0,2021,2021-05-17,15.444,ESE
2021-05-17 00:59:00,37,1.5,15.28,30.78,22.55,5.39,5.06,9.17,76.24,22444.56,85.55,67.36,8.79,36.46,,36.24,1.08,108.67,4.31,Air Cargo,0,0,May,5,Monday,0,0,2021,2021-05-17,15.516,ESE
2021-05-17 00:59:00,15,1.51,18.65,11.96,24.13,5.5,12.76,12.11,75.22,13034.9,89.37,48.89,0.01,0,,34.98,1.23,108.67,4.31,Secondary Runway 01,0,0,May,5,Monday,0,0,2021,2021-05-17,15.516,ESE
2021-05-17 00:59:00,59,1.47,37.54,61.09,8.63,876.76,38.46,14.41,58.2,19184.17,68.59,51.22,15.75,70.97,,33.22,0.24,173.64,3.22,Privet Aviation,446.48,0,May,5,Monday,0,0,2021,2021-05-17,11.592,S
2021-05-17 00:59:00,30,1.55,47.4,3.77,84.89,261.17,30.34,49.4,0,0,0,0,6.98,32.64,,33.33,0,108.67,4.31,Fire Station,511.9,0,May,5,Monday,0,0,2021,2021-05-17,15.516,ESE
2021-05-17 00:59:00,45,1.56,70.57,46.27,31.21,8.31,28.24,9.97,65.4,18064.21,78.73,49.09,10.8,49.33,,35.34,,73.33,3.58,CS 59 Storage,420.4,100,May,5,Monday,0,0,2021,2021-05-17,12.888,ENE
2021-05-17 00:59:00,43,1.58,77.1,40.78,32.6,35.18,5.14,12.12,65.17,16700.86,80.35,49.4,6.68,47.77,,34.98,0.19,108.75,4.14,ATC Tower,476.62,0,May,5,Monday,0,0,2021,2021-05-17,14.904,ESE
2021-05-17 00:59:00,43,1.53,88.11,8.6,13.73,104.12,23.45,13.88,0,21464.1,0,0,1.74,2.36,,32,1.07,108.67,4.31,Royal Terminal,480.73,0,May,5,Monday,0,0,2021,2021-05-17,15.516,ESE
2021-05-17 00:59:00,45,1.65,21.23,32.57,41.93,222.92,45.22,9.14,54.22,21499.14,66.11,47.96,6.46,49.9,,36.75,,73.33,3.58,AE123 Inbound K.S.R,432.78,100,May,5,Monday,0,0,2021,2021-05-17,12.888,ENE
2021-05-17 00:59:00,84,1.85,10.24,98.73,10.72,443.37,165.85,10.39,61.54,1670.48,75.65,54.58,6.61,42.48,,33.64,,111.54,2.97,RIYADH FRONT(SASCO STATION 1),407.07,100,May,5,Monday,0,0,2021,2021-05-17,10.692,ESE
2021-05-17 00:59:00,126,1.49,439.42,20.85,46.64,28.26,7.28,9.27,56.34,6044.01,65.13,53.27,8.61,62.99,,36.33,,73.33,3.58,Family Camp,412.96,100,May,5,Monday,0,0,2021,2021-05-17,12.888,ENE
2021-05-18 00:59:00,59,1.49,51.22,70.26,6.44,329.28,40.22,14.34,62.64,19336.81,73.82,52.76,15.14,71.49,,32.96,0.24,194.43,3.07,Privet Aviation,439.91,0,May,5,Tuesday,1,0,2021,2021-05-18,11.052,SSW
2021-05-18 00:59:00,38,1.65,43.38,12.62,10.66,71.21,37.18,9.08,60.12,19976.57,74.05,54.55,6.52,41.28,,36.84,,141.88,3.47,RIYADH FRONT(SASCO STATION 1),426.68,100,May,5,Tuesday,1,0,2021,2021-05-18,12.492,SE
2021-05-18 00:59:00,63,1.74,116.24,0,9.48,333.63,12.94,8.91,52.75,16228.03,65.76,46.23,8.42,78.71,,37.31,,141.88,3.47,SASCO Station 3,452.24,97.78,May,5,Tuesday,1,0,2021,2021-05-18,12.492,SE
2021-05-18 00:59:00,33,1.51,17.26,32.31,22.08,13.56,3.51,8.93,73.51,22758.43,83.45,64.67,7.81,31.55,,36.81,1.11,143.96,3.54,Air Cargo,0,0,May,5,Tuesday,1,0,2021,2021-05-18,12.744,SE
2021-05-18 00:59:00,126,1.51,441.92,23.73,44.49,34.06,5.95,9.22,56.06,6131.5,64.66,53.1,7.68,53.18,,36.42,,62.5,4.59,Family Camp,417.66,100,May,5,Tuesday,1,0,2021,2021-05-18,16.524,ENE
2021-05-18 00:59:00,32,1.58,65.75,5.4,79.3,126.45,27.67,49.37,0,0,0,0,6.32,29.51,,33.08,0,143.96,3.62,Fire Station,512.59,0,May,5,Tuesday,1,0,2021,2021-05-18,13.032,SE
2021-05-18 00:59:00,38,1.61,77.77,40.48,28.49,34.71,4.66,13.61,61.85,16093.06,77.31,49.88,5.67,39.89,,34.66,0.14,141.88,3.47,ATC Tower,477.65,0,May,5,Tuesday,1,0,2021,2021-05-18,12.492,SE
2021-05-18 00:59:00,28,1.5,34.31,51.57,19,249.84,8.72,14.18,69.11,12944.42,73.34,67.08,6.63,29.15,,31.42,1.01,143.96,3.62,Secondary Runway 02,473.05,0,May,5,Tuesday,1,0,2021,2021-05-18,13.032,SE
2021-05-18 00:59:00,15,1.54,20.74,16.59,22.41,3.9,10.79,13.64,75.76,13381.16,89.1,49.43,0,0,,34.64,1.29,143.13,3.56,Secondary Runway 01,0,0,May,5,Tuesday,1,0,2021,2021-05-18,12.816,SE
2021-05-18 00:59:00,39,1.56,78.28,49.08,27.89,6.64,26.51,10.01,65.53,18826.37,77.63,47.08,8.76,35.37,,35.19,,61.67,4.61,CS 59 Storage,421.88,100,May,5,Tuesday,1,0,2021,2021-05-18,16.596,ENE
2021-05-18 00:59:00,51,1.56,101.9,11.33,9.78,56.26,22.72,13.97,0,21354.35,0,0,1.77,2.4,,31.76,1.06,141.88,3.54,Royal Terminal,482.45,0,May,5,Tuesday,1,0,2021,2021-05-18,12.744,SE
2021-05-18 00:59:00,37,1.65,30.48,26.66,29.09,73.87,26.8,9.28,56.52,21462.22,69.54,48.67,5.76,41.04,,36.26,,62.08,4.61,AE123 Inbound K.S.R,432.66,100,May,5,Tuesday,1,0,2021,2021-05-18,16.596,ENE
2021-05-19 00:59:00,124,1.49,420.07,74.19,56.2,548.56,30.39,7.26,55.5,6461.14,63.53,52.84,8.21,71.18,,37.32,,182.75,11.28,Family Camp,431.04,100,May,5,Wednesday,2,0,2021,2021-05-19,40.608,S
2021-05-19 00:59:00,15,1.54,15.22,9.34,23.44,172.38,11.63,13.42,71.97,12177.79,88.28,47.74,0,0,,34.1,1.32,105.71,2.4,Secondary Runway 01,0,0,May,5,Wednesday,2,0,2021,2021-05-19,8.64,ESE
2021-05-19 00:59:00,34,1.55,68.84,49.67,33.2,511.42,29.32,7.93,58.34,19252.24,70.9,46.84,7.36,28.04,,35.69,,182.75,11.28,CS 59 Storage,421.28,97.78,May,5,Wednesday,2,0,2021,2021-05-19,40.608,S
2021-05-19 00:59:00,46,1.47,39.63,67.49,8.49,993.73,38.91,14.12,59.53,18365.56,69.32,51.19,11.13,48.76,,32.26,0.27,195.46,2.72,Privet Aviation,443.09,0,May,5,Wednesday,2,0,2021,2021-05-19,9.792,SSW
2021-05-19 00:59:00,39,1.57,79.51,10.19,17.38,1013.15,25.52,13.82,0,20502.76,0,0,1.83,2.33,,31.51,1.04,105.71,2.4,Royal Terminal,483.37,0,May,5,Wednesday,2,0,2021,2021-05-19,8.64,ESE
2021-05-19 00:59:00,29,1.53,14.73,31.23,24.04,202.25,5.66,6.99,71.06,22245.55,80.63,62.98,6.85,25.32,,37.42,1.12,105.71,2.4,Air Cargo,0,0,May,5,Wednesday,2,0,2021,2021-05-19,8.64,ESE
2021-05-19 00:59:00,32,1.71,55.46,8.42,10.57,34.49,30.89,7.59,59.31,20181.54,70.67,55.08,5.66,34.89,,37.52,,109.63,2.58,RIYADH FRONT(SASCO STATION 1),426.47,100,May,5,Wednesday,2,0,2021,2021-05-19,9.288,ESE
2021-05-19 00:59:00,28,1.69,28.58,47.47,44.49,588.75,51.35,7.43,52.57,20998.75,63.88,47.46,4.79,31.14,,37.3,,182.75,11.28,AE123 Inbound K.S.R,441.52,100,May,5,Wednesday,2,0,2021,2021-05-19,40.608,S
2021-05-19 00:59:00,21,1.58,39.08,32.18,75.91,897.18,28.19,49.29,0,0,0,0,5.06,22.42,,32.49,0,111.96,2.45,Fire Station,520.84,0,May,5,Wednesday,2,0,2021,2021-05-19,8.82,ESE
2021-05-19 00:59:00,34,1.65,68.18,33.81,29.06,706.56,5.63,13.41,59.47,14926.61,73.49,49.63,4.57,31.71,,34.06,0.11,105.71,2.4,ATC Tower,482.14,0,May,5,Wednesday,2,0,2021,2021-05-19,8.64,ESE
2021-05-19 00:59:00,54,1.76,106.85,24.03,9.41,750.85,47.24,7.21,51.09,13762.45,59.87,46.63,6.85,59.5,,37.57,,110.3,2.51,SASCO Station 3,456.96,83.19,May,5,Wednesday,2,0,2021,2021-05-19,9.036,ESE
2021-05-19 00:59:00,26,1.49,21.7,29.04,20.35,991.15,13.52,13.37,68.92,11647.59,73.28,67,6.21,25.43,,31.43,1.01,105.71,2.4,Secondary Runway 02,481.57,0,May,5,Wednesday,2,0,2021,2021-05-19,8.64,ESE
2021-05-20 00:59:00,15,1.58,12.8,4.4,24.36,254.26,15.17,13.89,71.58,11965.72,88.19,48.62,0,0,,34.48,1.35,77.13,2.42,Secondary Runway 01,0,0,May,5,Thursday,3,0,2021,2021-05-20,8.712,ENE
2021-05-20 00:59:00,56,1.84,62.87,6.05,10.93,151.2,33.04,7.95,60.64,20056.86,70.55,55.55,8.77,64.26,,37.32,,75.5,2.43,RIYADH FRONT(SASCO STATION 1),429.37,100,May,5,Thursday,3,0,2021,2021-05-20,8.748,ENE
2021-05-20 00:59:00,124,1.52,421.26,63.63,54.7,750.05,12.76,7.01,55.81,6553.36,64.53,52.92,7.35,58.89,,37.22,,186.54,3.17,Family Camp,433.29,100,May,5,Thursday,3,0,2021,2021-05-20,11.412,S
2021-05-20 00:59:00,34,1.74,34.93,68.91,54.86,801.14,64.74,6.96,51.67,20819.4,61.58,47.38,5.08,30.57,,37.95,,186.54,3.17,AE123 Inbound K.S.R,442.71,100,May,5,Thursday,3,0,2021,2021-05-20,11.412,S
2021-05-20 00:59:00,27,1.51,14.34,14.59,20.99,1445.06,19.62,15.05,68.83,10623.53,71.9,67.2,6.46,24.83,,30.99,1.04,77.13,2.42,Secondary Runway 02,487.57,0,May,5,Thursday,3,0,2021,2021-05-20,8.712,ENE
2021-05-20 00:59:00,44,1.45,38.61,65.47,9.76,1010.58,46.22,14.71,57.55,17275.42,65.31,51.68,10.56,39.87,,32.23,0.32,190.47,2.55,Privet Aviation,445.77,0,May,5,Thursday,3,0,2021,2021-05-20,9.18,S
2021-05-20 00:59:00,33,1.68,67.05,33.32,33.69,863.62,8.31,13.95,60.2,14741.82,74.58,49.59,4.6,28.35,,34.4,0.09,77.13,2.42,ATC Tower,484.63,0,May,5,Thursday,3,0,2021,2021-05-20,8.712,ENE
2021-05-20 00:59:00,23,1.6,29.81,55.26,78.7,1045.79,34.74,49.8,0,0,0,0,5.53,24.08,,32.46,0,77.13,2.42,Fire Station,525.82,0,May,5,Thursday,3,0,2021,2021-05-20,8.712,ENE
2021-05-20 00:59:00,33,1.61,67.8,12.31,21.45,941.26,31.05,14.52,0,20399.31,0,0,1.9,2.37,,31.51,1.07,77.13,2.42,Royal Terminal,490.18,0,May,5,Thursday,3,0,2021,2021-05-20,8.712,ENE
2021-05-20 00:59:00,43,1.75,71.62,47.71,6.13,1126.64,75.43,6.74,51.3,15263.8,57.94,47.26,6.44,47.76,,37.99,,75.38,2.42,SASCO Station 3,460.07,70.63,May,5,Thursday,3,0,2021,2021-05-20,8.712,ENE
2021-05-20 00:59:00,30,1.57,14.13,31.51,24.96,323.45,11.27,6.84,73.74,21068.84,83.46,65.4,7.19,23.17,,37.2,1.09,76.13,2.35,Air Cargo,0,0,May,5,Thursday,3,0,2021,2021-05-20,8.46,ENE
2021-05-20 00:59:00,31,1.57,54.06,66.47,36.7,1282.42,31.28,7.61,57.72,19132.18,68.9,48.02,7.45,24.85,,35.96,,186.54,3.17,CS 59 Storage,432.43,90.9,May,5,Thursday,3,0,2021,2021-05-20,11.412,S
2021-05-21 00:59:00,40,1.72,62.78,29.7,32.95,289.57,9.51,14.69,58.52,15709.46,72.2,49.42,6.35,43.7,,34.27,0.08,110.42,1.91,ATC Tower,487.1,0,May,5,Friday,4,0,2021,2021-05-21,6.876,ESE
2021-05-21 00:59:00,38,1.6,11.27,29.02,25.4,200.56,10.3,6.79,70.34,21429.5,80.3,61.11,9.12,32,,37.62,1.13,111.25,1.93,Air Cargo,0,0,May,5,Friday,4,0,2021,2021-05-21,6.948,ESE
2021-05-21 00:59:00,47,1.91,65.88,3.59,10.48,63.45,32.38,8.12,60.62,19873.14,70.02,55.34,8.06,52.2,,37.57,,113.58,1.92,RIYADH FRONT(SASCO STATION 1),437.5,100,May,5,Friday,4,0,2021,2021-05-21,6.912,ESE
2021-05-21 00:59:00,40,1.87,35.6,62.06,53.51,465.94,59.27,7.44,52.4,20769.08,62.14,47.51,6.9,44.27,,37.98,,228.88,4.24,AE123 Inbound K.S.R,449.89,100,May,5,Friday,4,0,2021,2021-05-21,15.264,SW
2021-05-21 00:59:00,60,1.8,72.19,44.17,6.51,799.48,76.92,7.05,51.47,15699.48,57.87,47.63,8.73,74.21,,38.17,,113.58,1.92,SASCO Station 3,464.68,77.57,May,5,Friday,4,0,2021,2021-05-21,6.912,ESE
2021-05-21 00:59:00,28,1.62,30.3,44.33,78.56,668.29,39.51,49.57,0,0,0,0,6.65,30.19,,32.43,0,111.25,1.93,Fire Station,528.69,0,May,5,Friday,4,0,2021,2021-05-21,6.948,ESE
2021-05-21 00:59:00,57,1.48,36.83,63.35,9.24,620.29,48.08,14.5,58.2,18106.94,66.02,52.03,14.74,58.1,,32.05,0.2,196.34,2.39,Privet Aviation,447.1,0,May,5,Friday,4,0,2021,2021-05-21,8.604,SSW
2021-05-21 00:59:00,16,1.61,11.42,4.32,23.93,124.79,15.9,14.62,71.85,11936.17,88.58,49.61,0,0,,34.28,1.28,110.42,1.95,Secondary Runway 01,0,0,May,5,Friday,4,0,2021,2021-05-21,7.02,ESE
2021-05-21 00:59:00,38,1.57,51.49,66.98,38.75,668.29,32.49,7.76,54.77,18307.4,66.59,46.81,9.04,35.28,,36.15,,228.88,4.24,CS 59 Storage,436.25,94.44,May,5,Friday,4,0,2021,2021-05-21,15.264,SW
2021-05-21 00:59:00,32,1.63,64.41,12.37,19.36,406.06,32.12,14.33,0,19668.92,0,0,1.85,2.29,,31.48,1.08,110,1.89,Royal Terminal,489.24,0,May,5,Friday,4,0,2021,2021-05-21,6.804,ESE
2021-05-21 00:59:00,33,1.53,9.56,17.49,20.52,743.2,20.25,13.93,69.15,11265.91,73.05,67.19,7.8,33.16,,31.21,0.97,107.5,1.93,Secondary Runway 02,488.86,0,May,5,Friday,4,0,2021,2021-05-21,6.948,ESE
2021-05-21 00:59:00,124,1.54,416.48,71.62,60.24,542.87,18.13,7.14,56.24,6437.18,63.87,53.5,9.57,80.44,,37.51,,228.88,4.24,Family Camp,437.98,100,May,5,Friday,4,0,2021,2021-05-21,15.264,SW
2021-05-22 00:59:00,36,1.82,42.19,58.84,49.47,278.52,50.04,7.72,51.94,21355.84,64.27,45.35,7.57,39.69,,38.28,,228.13,4.1,AE123 Inbound K.S.R,446.49,100,May,5,Saturday,5,0,2021,2021-05-22,14.76,SW
2021-05-22 00:59:00,59,1.53,51.07,73.38,9.35,221.78,52.51,14.28,61.83,18635.76,70.04,53.73,15.94,58.37,,32.83,0.18,207.77,2.86,Privet Aviation,445.88,0,May,5,Saturday,5,0,2021,2021-05-22,10.296,SSW
2021-05-22 00:59:00,29,1.68,43.24,37.28,82.84,285.46,41.74,49.41,0,0,0,0,7.04,27.07,,32.91,0,123.38,1.7,Fire Station,530.96,0,May,5,Saturday,5,0,2021,2021-05-22,6.12,ESE
2021-05-22 00:59:00,36,1.57,15.19,23.77,21.51,404.09,19.81,14.35,68.74,11789.72,72.28,66.97,8.62,29.49,,31.29,1.04,124.21,1.68,Secondary Runway 02,492.08,0,May,5,Saturday,5,0,2021,2021-05-22,6.048,SE
2021-05-22 00:59:00,40,1.68,80.65,11.11,19.79,153.71,33.17,13.89,0,20872.38,0,0,1.86,2.33,,31.94,1.03,123.79,1.68,Royal Terminal,491.76,0,May,5,Saturday,5,0,2021,2021-05-22,6.048,SE
2021-05-22 00:59:00,124,1.57,416.76,95.71,64.54,544.42,29.42,7.45,55.36,6774.98,62.85,52.43,8.9,57.67,,38.42,,228.13,4.1,Family Camp,440.38,100,May,5,Saturday,5,0,2021,2021-05-22,14.76,SW
2021-05-22 00:59:00,16,1.64,13.62,7.81,24.03,28.65,17.03,15.06,71.09,12827.72,87.79,47.63,0,0,,34.37,1.32,124.63,1.68,Secondary Runway 01,0,0,May,5,Saturday,5,0,2021,2021-05-22,6.048,SE
2021-05-22 00:59:00,41,1.65,16.5,33.1,26.09,74.93,4.53,7.48,70.24,22885.33,79.85,61.65,9.8,29.74,,38.19,1.12,123.79,1.68,Air Cargo,0,0,May,5,Saturday,5,0,2021,2021-05-22,6.048,SE
2021-05-22 00:59:00,34,1.78,67.63,32.57,34.08,93.82,8.99,15.14,58.04,15716.16,71.44,48.45,6.66,37.8,,34.36,0.07,117.13,1.64,ATC Tower,487.87,0,May,5,Saturday,5,0,2021,2021-05-22,5.904,ESE
2021-05-22 00:59:00,46,1.61,59.39,57.29,40.34,344.16,34.9,8.34,55.37,19094.05,66.79,46.59,10.92,36.22,,36.62,,228.13,4.1,CS 59 Storage,435.91,93.33,May,5,Saturday,5,0,2021,2021-05-22,14.76,SW
2021-05-22 00:59:00,41,1.91,79.67,2.59,12.18,51.03,25.26,7.99,60.3,20125.66,69.06,55.84,8.84,45.51,,38.54,,124.42,1.78,RIYADH FRONT(SASCO STATION 1),434.04,100,May,5,Saturday,5,0,2021,2021-05-22,6.408,SE
2021-05-22 00:59:00,56,1.81,83.48,44.7,8.66,604.47,74.78,7.5,51.27,16320.49,57.44,47.71,9.14,64.91,,38.68,,123.79,1.81,SASCO Station 3,463.97,78.82,May,5,Saturday,5,0,2021,2021-05-22,6.516,SE
2021-05-23 00:59:00,45,1.65,15.37,33.1,27.56,138.71,8.65,6.93,71.49,23314.05,80.65,63.19,10.84,32.49,,39.76,1.13,158.25,2.25,Air Cargo,0,0,May,5,Sunday,6,0,2021,2021-05-23,8.1,SSE
2021-05-23 00:59:00,30,1.67,46.24,27.76,88.02,287.24,44.88,49.58,0,0,0,0,7.1,27.27,,33.38,0,158.25,2.25,Fire Station,530.87,0,May,5,Sunday,6,0,2021,2021-05-23,8.1,SSE
2021-05-23 00:59:00,41,1.65,82.54,11.52,22.46,222.06,36.13,14.08,0,21433.57,0,0,2.03,2.48,,32.73,1.02,158.25,2.25,Royal Terminal,478.51,0,May,5,Sunday,6,0,2021,2021-05-23,8.1,SSE
2021-05-23 00:59:00,124,1.53,416.33,66.91,61.3,232.34,14.99,7.32,55.19,5974.61,63.26,52.46,10.41,81.28,,39.1,,228.13,4.54,Family Camp,438.05,100,May,5,Sunday,6,0,2021,2021-05-23,16.344,SW
2021-05-23 00:59:00,46,1.59,60.05,80.59,43.01,610.36,36.16,8.11,55.84,18414.24,66.3,47.21,11.15,35.16,,38.13,,228.13,4.54,CS 59 Storage,431.92,90.35,May,5,Sunday,6,0,2021,2021-05-23,16.344,SW
2021-05-23 00:59:00,15,1.59,14.38,9.74,25.02,122.6,21.98,12.48,70.79,13356.56,87.76,47.31,0,0,,36.3,1.35,158.25,2.25,Secondary Runway 01,0,0,May,5,Sunday,6,0,2021,2021-05-23,8.1,SSE
2021-05-23 00:59:00,36,1.77,40.04,65.22,55.73,218.64,50.7,7.33,51.98,21787.57,62.59,47.24,7.64,39.85,,39.84,,228.13,4.54,AE123 Inbound K.S.R,444.24,100,May,5,Sunday,6,0,2021,2021-05-23,16.344,SW
2021-05-23 00:59:00,38,1.51,16.41,31.29,22.05,845.68,22.01,14.38,68.47,11893.83,71.11,67.01,9.22,31.91,,32.27,1.05,158.25,2.25,Secondary Runway 02,490.93,0,May,5,Sunday,6,0,2021,2021-05-23,8.1,SSE
2021-05-23 00:59:00,58,1.51,58.13,85.34,9.28,155.5,51.27,14.25,61.65,18555.2,70.31,53.24,15.29,56.66,,33.25,0.09,220.02,2.68,Privet Aviation,442.9,0,May,5,Sunday,6,0,2021,2021-05-23,9.648,SW
2021-05-23 00:59:00,36,1.75,73.82,37.85,38.61,172.01,9.67,12.53,59.43,16337.82,72.02,50.06,6.75,38.44,,36.27,0.07,158.25,2.25,ATC Tower,487.45,0,May,5,Sunday,6,0,2021,2021-05-23,8.1,SSE
2021-05-23 00:59:00,54,1.74,92.53,21.34,10.15,531.57,41.42,7.25,53.27,16993.07,60.79,48.08,9.03,61.6,,39.57,,161,2.37,SASCO Station 3,461.63,79.24,May,5,Sunday,6,0,2021,2021-05-23,8.532,SSE
2021-05-23 00:59:00,53,1.88,84.32,1.18,11.56,39.14,29.08,7.61,63.09,19856.31,69.83,58.09,10.16,58.57,,40.25,,161.96,2.37,RIYADH FRONT(SASCO STATION 1),433.37,100,May,5,Sunday,6,0,2021,2021-05-23,8.532,SSE
2021-05-24 00:59:00,60,1.78,81.69,6.14,11.76,22.07,26.99,8.99,59.24,19553.9,69.98,54.79,12.68,72.61,,39.66,,135.42,2.14,RIYADH FRONT(SASCO STATION 1),397.22,100,May,5,Monday,0,0,2021,2021-05-24,7.704,SE
2021-05-24 00:59:00,79,1.45,58.35,78.9,11.47,146.2,57.2,14.94,61.29,18600.85,71.01,52.2,25.26,85.73,,33.43,0.04,198.75,2.75,Privet Aviation,435.03,0,May,5,Monday,0,0,2021,2021-05-24,9.9,SSW
2021-05-24 00:59:00,46,1.56,53.82,27.92,90.75,336.17,48.29,50.09,0,0,0,0,11.02,42.19,,33.62,0,140.42,2.25,Fire Station,492.39,0,May,5,Monday,0,0,2021,2021-05-24,8.1,SE
2021-05-24 00:59:00,65,1.78,97.21,22.26,9.84,372.97,51.8,9.21,52.03,14907.64,58.51,48.04,14.05,82.94,,39.09,,134.55,2.13,SASCO Station 3,459.28,83.26,May,5,Monday,0,0,2021,2021-05-24,7.668,SE
2021-05-24 00:59:00,124,1.5,415.27,85.32,72.55,327.04,23.19,9.12,56.52,6240.81,64.35,53.64,13.85,80.04,,39,,243.58,3.85,Family Camp,428.41,100,May,5,Monday,0,0,2021,2021-05-24,13.86,WSW
