To Date,AQI,Battery (%),CO₂ (ppm),CO (mg/m³),NO₂ (µg/m³ ),O₃ (µg/m³ ),H₂S (µg/m³ ),NO (µg/m³ ),SO₂ (µg/m³),R. Humidity (%),Leq (dB),Light (Lux),Lmax (dB),Lmin (dB),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s),Station,PM₁ (µg/m³ ),Month,Month Index,Day,Day Index,Hour,Year,Date,Wind Speed (km/h),Wind Direction (compass)
2020-06-03 08:59:00,26,0,485.25,0.07,52.24,62.9,0,143.29,0,16.07,60.3,36671.63,74.21,50.4,1.04,7.01,37.81,2.66,231.25,3.29,ATC Tower,0.2,June,6,Wednesday,2,8,2020,2020-06-03,11.844,SW
2020-06-03 08:59:00,13,0,474.7,1.35,17.43,17.06,0,89.06,0.05,13.99,52.46,56419.85,64.88,43.28,0,0,35.54,3.82,231.25,3.29,Royal Terminal,0,June,6,Wednesday,2,8,2020,2020-06-03,11.844,SW
2020-06-03 08:59:00,19,0,404.45,1.26,38.03,27.03,2.13,290.01,12.76,15.95,65.72,27619.6,84.06,47.65,0,0,37.87,3.48,231.25,3.29,Primary Runway,0,June,6,Wednesday,2,8,2020,2020-06-03,11.844,SW
2020-06-03 08:59:00,21,0,484.36,1.22,43.58,21.63,13.14,15.68,1.83,13.01,50.33,29281.52,65.38,41.1,0.01,0.01,36.84,3.3,230,3.23,Secondary Runway 02,0.01,June,6,Wednesday,2,8,2020,2020-06-03,11.628,SW
2020-06-03 08:59:00,12,0,0,1.27,6.04,11.78,13.07,34.1,0,15.98,55.2,34532.15,71.54,44.73,0.83,2.96,37.73,4.22,233.75,3.29,Secondary Runway 01,0.2,June,6,Wednesday,2,8,2020,2020-06-03,11.844,SW
2020-06-03 16:59:00,23,0,0,1.51,24.11,33.22,41.26,1.68,21.75,15.94,74.78,5704.09,88.33,65.5,5.47,18.54,39.73,0.6,130.13,2.63,Air Cargo,1.54,June,6,Wednesday,2,16,2020,2020-06-03,9.468,SE
2020-06-03 16:59:00,24,0,411.83,1.42,42.42,34.32,36.77,270.05,46.06,15.97,62.64,8775.05,78.73,46.71,0,0,39.69,1.72,139.5,2.63,Primary Runway,0,June,6,Wednesday,2,16,2020,2020-06-03,9.468,SE
2020-06-03 16:59:00,29,0,459.56,1.36,35.42,57.11,39.63,302.17,25.2,14.62,54.45,8436.75,63.4,48.65,6.97,6.97,34.89,1.28,125.13,2.75,Privet Aviation,6.89,June,6,Wednesday,2,16,2020,2020-06-03,9.9,SE
2020-06-03 16:59:00,15,0,464.61,1.55,18.1,23.4,19.03,233.61,23.19,14.11,50.58,6473.6,57.91,44.64,0,0,34.25,0.75,139.25,2.63,Royal Terminal,0,June,6,Wednesday,2,16,2020,2020-06-03,9.468,SE
2020-06-03 16:59:00,47,0,502.45,0.11,95.01,90.74,56.17,26,5.69,15.94,55.2,2065.46,66.92,47.39,1.06,6.42,39.69,0.15,141,2.86,ATC Tower,0.22,June,6,Wednesday,2,16,2020,2020-06-03,10.296,SE
2020-06-03 16:59:00,28,0,487.09,1.51,57.9,31.63,29.27,0,10.03,13.76,47.36,1205.42,61.29,41.77,0,0,33.88,0.12,145.13,2.82,Secondary Runway 02,0,June,6,Wednesday,2,16,2020,2020-06-03,10.152,SE
2020-06-03 16:59:00,15,0,0,1.51,30.47,27.35,30.58,0,18.68,15.95,53.47,1763.2,67.17,46.64,0.74,2.68,39.75,0.17,145.13,2.82,Secondary Runway 01,0.17,June,6,Wednesday,2,16,2020,2020-06-03,10.152,SE
2020-06-04 00:59:00,19,0,0,1.52,18.69,9.07,26.01,3.63,36.44,19.3,54.06,4108.76,68.91,47.83,0.65,2.12,31.58,0.74,233.25,2.02,Secondary Runway 01,0.15,June,6,Thursday,3,0,2020,2020-06-04,7.272,SW
2020-06-04 00:59:00,24,0,0,1.6,27.15,13.47,30.96,13.39,30.37,19.35,76.81,3062.79,89.98,67.38,5.69,20.42,31.6,0.53,233.25,2.02,Air Cargo,1.44,June,6,Thursday,3,0,2020,2020-06-04,7.272,SW
2020-06-04 00:59:00,15,0,479.25,1.53,27.15,16.18,22.02,0.44,19.99,15.93,47.64,3290.22,60.98,42.35,0,0,29.53,0.69,233.25,2.02,Secondary Runway 02,0,June,6,Thursday,3,0,2020,2020-06-04,7.272,SW
2020-06-04 00:59:00,39,0,498.06,0.09,80.16,41.44,56.8,12.65,22.64,19.38,54.15,2543.3,64.46,47.73,0.8,4.04,31.56,0.37,233.25,2.02,ATC Tower,0.16,June,6,Thursday,3,0,2020,2020-06-04,7.272,SW
2020-06-04 00:59:00,18,0,434.2,1.52,23.62,13.07,30,3.91,33.98,16.38,52.36,894.3,64.06,45.77,4.24,4.24,30.88,0.05,233.25,2.02,Privet Aviation,4.19,June,6,Thursday,3,0,2020,2020-06-04,7.272,SW
2020-06-04 00:59:00,21,0,441.94,1.55,11.76,9.64,15.76,0,39.72,16.08,49.22,2444.06,57.96,44.02,0,0,29.79,0.32,233.25,2.02,Royal Terminal,0,June,6,Thursday,3,0,2020,2020-06-04,7.272,SW
2020-06-04 00:59:00,39,0,382.7,1.55,58.67,15.18,28.48,0,72.78,19.39,58.53,795.88,73.67,47.52,0,0,31.54,0.09,233.25,2.02,Primary Runway,0,June,6,Thursday,3,0,2020,2020-06-04,7.272,SW
2020-06-04 08:59:00,34,0,440.24,1.12,22.83,38.75,3.5,438.8,3.22,14.88,55.17,46872.07,64.38,48.04,8.18,8.18,35.28,2.96,147.5,4.94,Privet Aviation,8.09,June,6,Thursday,3,8,2020,2020-06-04,17.784,SSE
2020-06-04 08:59:00,19,0,406.41,1.27,38.71,33.04,4.29,328.26,11.95,12.28,62.77,28323.26,80.27,45.89,0,0,37.78,3.41,147.5,4.94,Primary Runway,0,June,6,Thursday,3,8,2020,2020-06-04,17.784,SSE
2020-06-04 08:59:00,29,0,494.44,1.26,59.09,27.58,13.24,0.77,0,13.04,54.41,32678.47,69.81,42.98,0,0,36.22,3.19,147.5,4.94,Secondary Runway 02,0,June,6,Thursday,3,8,2020,2020-06-04,17.784,SSE
2020-06-04 08:59:00,13,0,0,1.31,10.78,19.85,12.63,10.79,0,12.4,58.97,36638.06,73.48,46.9,0.96,3.33,37.69,4.04,147.5,4.94,Secondary Runway 01,0.21,June,6,Thursday,3,8,2020,2020-06-04,17.784,SSE
2020-06-04 08:59:00,28,0,499.8,0.07,57.77,71.17,0.13,119.44,0,12.32,60.38,37465.71,76.48,50.25,1.21,7.71,37.78,2.66,147.5,4.94,ATC Tower,0.25,June,6,Thursday,3,8,2020,2020-06-04,17.784,SSE
2020-06-04 08:59:00,29,0,0,1.29,7.28,27.13,13.28,23.21,0,12.32,74.65,58545.96,89.46,64.9,6.93,22.41,37.74,3.98,147.5,4.94,Air Cargo,2.16,June,6,Thursday,3,8,2020,2020-06-04,17.784,SSE
2020-06-04 08:59:00,13,0,479.5,1.36,13.83,19.65,0.01,243.15,0,14.09,51.83,56245.98,63.73,44.87,0,0,35.32,3.85,147.5,4.94,Royal Terminal,0,June,6,Thursday,3,8,2020,2020-06-04,17.784,SSE
2020-06-04 16:59:00,28,0,454.53,1.32,29.77,41.48,44.06,227.69,33.77,14.67,53.26,8139.85,62.96,47.79,6.76,6.76,34.59,1.23,43.75,3.1,Privet Aviation,6.68,June,6,Thursday,3,16,2020,2020-06-04,11.16,NE
2020-06-04 16:59:00,27,0,406.63,1.43,44.73,27.37,40.35,191.52,51.25,11.43,57.24,8212.35,74.08,43.83,0,0,39.05,1.59,43.75,3.1,Primary Runway,0,June,6,Thursday,3,16,2020,2020-06-04,11.16,NE
2020-06-04 16:59:00,14,0,0,1.49,27.81,21.75,31.92,0,20.41,11.4,54.76,1799.53,70.02,47.63,1,4.21,39.22,0.17,43.75,3.1,Secondary Runway 01,0.2,June,6,Thursday,3,16,2020,2020-06-04,11.16,NE
2020-06-04 16:59:00,25,0,0,1.44,19.82,26.99,41.45,0.05,26.59,11.36,76.02,5385.13,87.92,69.08,5.9,15.91,39.19,0.56,43.75,3.1,Air Cargo,1.84,June,6,Thursday,3,16,2020,2020-06-04,11.16,NE
2020-06-04 16:59:00,15,0,462.27,1.54,17.97,19.28,18.98,78.32,22.58,13.62,51.6,6219.7,62.23,46.82,0,0,34.22,0.73,43.75,3.1,Royal Terminal,0,June,6,Thursday,3,16,2020,2020-06-04,11.16,NE
2020-06-04 16:59:00,44,0,502.11,0.09,90.02,78.29,56.26,9.75,5.55,11.39,58.16,2151.92,74.61,48.04,0.98,4.33,39.08,0.17,43.75,3.1,ATC Tower,0.22,June,6,Thursday,3,16,2020,2020-06-04,11.16,NE
2020-06-04 16:59:00,27,0,489.81,1.48,55,27.47,29.84,0,8.41,13.88,50.11,1249.85,65.02,43.33,0,0,33.65,0.13,43.75,3.1,Secondary Runway 02,0,June,6,Thursday,3,16,2020,2020-06-04,11.16,NE
2020-06-05 00:59:00,16,0,444.65,1.55,14.43,18.08,13.24,0,30.86,15.78,47.92,2558.49,56.29,43.96,0,0,30.19,0.35,221.25,2.33,Royal Terminal,0,June,6,Friday,4,0,2020,2020-06-05,8.388,SW
2020-06-05 00:59:00,15,0,0,1.51,18.61,15.82,23.57,3.8,28.51,18.43,54.31,4534.23,69.6,47.75,1.4,4.78,31.14,0.85,221.25,2.33,Secondary Runway 01,0.29,June,6,Friday,4,0,2020,2020-06-05,8.388,SW
2020-06-05 00:59:00,17,0,429.09,1.48,22.09,20.48,26.85,0,26.7,16.33,47.35,846.85,60.92,42.77,4.05,4.05,30.73,0.05,221.25,2.33,Privet Aviation,4,June,6,Friday,4,0,2020,2020-06-05,8.388,SW
2020-06-05 00:59:00,16,0,481.66,1.52,31.52,24.91,20.41,0.06,11.89,15.68,48.81,3596.05,61.25,43.59,0,0,30.28,0.79,221.25,2.33,Secondary Runway 02,0,June,6,Friday,4,0,2020,2020-06-05,8.388,SW
2020-06-05 00:59:00,42,0,0,1.5,26.51,19.14,27.63,7.33,25.2,18.39,73.01,3185.03,85.15,65.56,9.99,32.94,31.25,0.59,221.25,2.33,Air Cargo,2.35,June,6,Friday,4,0,2020,2020-06-05,8.388,SW
2020-06-05 00:59:00,33,0,380.73,1.53,61.97,22.89,25.59,0,62.91,18.49,53.05,764.49,68.54,45.17,0,0,31.1,0.08,221.25,2.33,Primary Runway,0,June,6,Friday,4,0,2020,2020-06-05,8.388,SW
2020-06-05 00:59:00,41,0,498.44,0.07,84.13,59.66,44.38,11.8,15.46,18.59,53.68,2701.82,65.29,47.58,1.53,6.91,31.16,0.42,221.25,2.33,ATC Tower,0.3,June,6,Friday,4,0,2020,2020-06-05,8.388,SW
2020-06-05 08:59:00,20,0,494.11,0.04,40.03,58.64,0,433.83,0,10.87,56.12,36207.89,72.08,46.53,1.76,8.33,37.22,2.77,151.25,4.04,ATC Tower,0.44,June,6,Friday,4,8,2020,2020-06-05,14.544,SSE
2020-06-05 08:59:00,24,0,490.7,1.22,49.53,22.64,12.32,40.05,0.52,13.43,52.76,30985.23,63.18,42.82,0,0,35.17,3.23,151.25,4.04,Secondary Runway 02,0,June,6,Friday,4,8,2020,2020-06-05,14.544,SSE
2020-06-05 08:59:00,32,0,434.34,1.04,15.17,26.76,0.46,515.88,0,14.72,50.14,44686.11,58.87,45.06,7.79,7.79,34.52,3.08,151.25,4.04,Privet Aviation,7.7,June,6,Friday,4,8,2020,2020-06-05,14.544,SSE
2020-06-05 08:59:00,40,0,0,1.24,5.63,22.22,9.44,34,0.1,10.83,72.83,57833.93,86.1,65.06,9.7,26.78,37.19,4.06,151.25,4.04,Air Cargo,3.05,June,6,Friday,4,8,2020,2020-06-05,14.544,SSE
2020-06-05 08:59:00,17,0,401.21,1.21,33.89,27.09,2.2,417.94,7.7,10.91,61.48,26459.75,80.17,44.4,0,0,37.28,3.51,151.25,4.04,Primary Runway,0,June,6,Friday,4,8,2020,2020-06-05,14.544,SSE
2020-06-05 08:59:00,12,0,0,1.27,7.11,14.41,12.29,24.22,0,10.88,59.86,35334.6,74.8,46.28,1.69,5.1,37.05,4.1,151.25,4.04,Secondary Runway 01,0.45,June,6,Friday,4,8,2020,2020-06-05,14.544,SSE
2020-06-05 08:59:00,13,0,475.03,1.3,7.36,13.59,0,507.25,0,14.65,46.94,53928.27,54.69,43.06,0,0,34.3,3.97,151.25,4.04,Royal Terminal,0,June,6,Friday,4,8,2020,2020-06-05,14.544,SSE
2020-06-05 16:59:00,26,0,487.13,1.47,52.28,20.65,31.74,161.28,20.41,13.73,51.5,1184.58,65.06,42.85,0,0,33.75,0.13,106.25,4.16,Secondary Runway 02,0,June,6,Friday,4,16,2020,2020-06-05,14.976,ESE
2020-06-05 16:59:00,57,0,0,1.46,16.58,20.5,48.8,75.93,38.62,8.65,71.44,5651.04,85.02,63.21,14.88,41.69,40.56,0.63,106.25,4.16,Air Cargo,3.66,June,6,Friday,4,16,2020,2020-06-05,14.976,ESE
2020-06-05 16:59:00,35,0,405.85,1.43,49.62,27.84,43.39,185.41,66.63,8.71,58.4,8715.02,74.96,45.83,0,0,40.51,1.89,106.25,4.16,Primary Runway,0,June,6,Friday,4,16,2020,2020-06-05,14.976,ESE
2020-06-05 16:59:00,27,0,446.16,1.29,27.19,36.12,47.67,160.09,43.44,14.14,52.56,8162.27,60.89,47.54,6.38,6.38,34.61,1.22,106.25,4.16,Privet Aviation,6.3,June,6,Friday,4,16,2020,2020-06-05,14.976,ESE
2020-06-05 16:59:00,22,0,465.93,1.54,12.53,12.03,25.59,253.06,41.42,13.95,48.55,6633.81,54.58,45.06,0,0,34.14,0.79,106.25,4.16,Royal Terminal,0,June,6,Friday,4,16,2020,2020-06-05,14.976,ESE
2020-06-05 16:59:00,17,0,0,1.47,27.46,15.86,33.94,94.25,32.51,8.61,57.63,1777.27,72.29,47.27,1.86,5.26,40.58,0.18,106.25,4.16,Secondary Runway 01,0.41,June,6,Friday,4,16,2020,2020-06-05,14.976,ESE
2020-06-05 16:59:00,40,0,501.1,0.09,81.58,67.18,80.26,955.74,20.49,8.68,53.76,2093.79,65.77,46.88,2.82,14.1,40.56,0.17,106.25,4.16,ATC Tower,0.54,June,6,Friday,4,16,2020,2020-06-05,14.976,ESE
2020-06-06 00:59:00,16,0,0,1.5,16.2,11.8,24.06,3.57,30.89,16.29,52.95,4319.76,68.19,47.81,1,2.67,31.51,0.79,255,2.4,Secondary Runway 01,0.26,June,6,Saturday,5,0,2020,2020-06-06,8.64,WSW
2020-06-06 00:59:00,35,0,0,1.51,24.67,15,26.37,6.28,23,16.32,72.94,3160.31,84.11,66.69,8.42,26.11,31.44,0.56,248.75,2.34,Air Cargo,2.23,June,6,Saturday,5,0,2020,2020-06-06,8.424,WSW
2020-06-06 00:59:00,17,0,428.09,1.46,19.04,14.08,26.39,0,30.21,15.52,50.35,893.45,63.73,43.81,4.07,4.07,30.78,0.05,248.75,2.34,Privet Aviation,4.02,June,6,Saturday,5,0,2020,2020-06-06,8.424,WSW
2020-06-06 00:59:00,39,0,494.78,0.07,78.38,49.16,44.26,4.25,19.52,16.47,52.66,2626,63.88,46.04,1.37,6.43,31.35,0.39,248.75,2.34,ATC Tower,0.3,June,6,Saturday,5,0,2020,2020-06-06,8.424,WSW
2020-06-06 00:59:00,18,0,444.43,1.53,10.27,12.7,12.48,0,34.69,15.15,46.65,2492.89,55.39,42.71,0,0,29.91,0.33,248.75,2.34,Royal Terminal,0,June,6,Saturday,5,0,2020,2020-06-06,8.424,WSW
2020-06-06 00:59:00,35,0,382.91,1.52,58.88,18.49,25.84,0,65.55,16.4,52.14,791.75,67.77,45.23,0,0,31.37,0.08,248.75,2.34,Primary Runway,0,June,6,Saturday,5,0,2020,2020-06-06,8.424,WSW
2020-06-06 00:59:00,15,0,478.29,1.51,25.5,19.81,19.7,0.52,14.59,15.15,49.42,3466.05,64.08,43.27,0,0,29.68,0.73,216.25,2.27,Secondary Runway 02,0,June,6,Saturday,5,0,2020,2020-06-06,8.172,SW
2020-06-06 08:59:00,20,0,492.71,0.05,39.67,50.2,1.71,661.13,0,10.65,58.93,39533.67,73.86,49.75,2.05,12.64,37.06,2.74,227.5,5.54,ATC Tower,0.45,June,6,Saturday,5,8,2020,2020-06-06,19.944,SW
2020-06-06 08:59:00,13,0,0,1.34,9.37,9.76,17.07,15.28,0.34,10.57,66.41,37173.1,78.33,47.4,1.26,3.79,37.01,4.19,221.25,5.09,Secondary Runway 01,0.33,June,6,Saturday,5,8,2020,2020-06-06,18.324,SW
2020-06-06 08:59:00,47,0,0,1.3,3.01,16.9,18.68,50.94,7.28,10.69,74.85,59216.34,88.87,64.5,11.35,37.51,37.1,4.01,221.25,5.09,Air Cargo,3.17,June,6,Saturday,5,8,2020,2020-06-06,18.324,SW
2020-06-06 08:59:00,13,0,477.69,1.35,6.7,11.05,0.17,419.36,0.24,14.25,48.03,56161.77,55.5,44.09,0,0,34.4,3.94,222.5,5.28,Royal Terminal,0,June,6,Saturday,5,8,2020,2020-06-06,19.008,SW
2020-06-06 08:59:00,26,0,487.02,1.3,53.42,16.73,18.75,13.71,6.31,12.77,62.61,33458.64,75.27,43.42,0,0,35.38,3.29,221.25,5.09,Secondary Runway 02,0,June,6,Saturday,5,8,2020,2020-06-06,18.324,SW
2020-06-06 08:59:00,21,0,397.41,1.31,42.25,26.21,6.26,338.56,11.63,10.68,66.3,31651.34,84.86,45.88,0,0,36.94,3.37,227.5,5.6,Primary Runway,0,June,6,Saturday,5,8,2020,2020-06-06,20.16,SW
2020-06-06 08:59:00,34,0,429.17,1.16,22.43,33.02,3.65,407.53,1.36,14.09,55.52,47867.16,64.29,48.4,8.05,8.05,34.92,2.92,183.75,5.54,Privet Aviation,7.95,June,6,Saturday,5,8,2020,2020-06-06,19.944,S
2020-06-06 16:59:00,20,0,0,1.5,27.89,14.35,34.26,0,36.92,9.21,59.86,1958.54,72.21,47.92,1.03,2.69,39.91,0.21,146.25,5.23,Secondary Runway 01,0.29,June,6,Saturday,5,16,2020,2020-06-06,18.828,SE
2020-06-06 16:59:00,25,0,486.9,1.51,50.85,18.2,31.78,0,24.24,13.95,57.37,1429.03,70.6,43.79,0,0,33.39,0.16,146.25,5.23,Secondary Runway 02,0,June,6,Saturday,5,16,2020,2020-06-06,18.828,SE
2020-06-06 16:59:00,29,0,445.84,1.37,29.96,35.87,45.24,37.29,40.51,14.17,55.3,7768.67,66.38,47.52,6.97,6.97,34.52,1.09,146.25,5.23,Privet Aviation,6.88,June,6,Saturday,5,16,2020,2020-06-06,18.828,SE
2020-06-06 16:59:00,37,0,400.09,1.48,60.18,29.15,41.54,41.4,69.22,9.33,61.39,7767.89,77.58,46.77,0,0,39.82,1.45,146.25,5.23,Primary Runway,0,June,6,Saturday,5,16,2020,2020-06-06,18.828,SE
2020-06-06 16:59:00,38,0,0,1.49,19.08,19.73,48.66,0.61,39.25,9.22,74.61,5779.41,89.12,65.04,9.09,25,39.84,0.59,146.25,5.23,Air Cargo,2.71,June,6,Saturday,5,16,2020,2020-06-06,18.828,SE
2020-06-06 16:59:00,43,0,500.26,0.09,86.64,64.69,80.27,33.48,20.15,9.24,55.47,2497.05,68.4,48.48,1.63,7.81,39.79,0.21,146.25,5.23,ATC Tower,0.4,June,6,Saturday,5,16,2020,2020-06-06,18.828,SE
2020-06-06 16:59:00,23,0,466.29,1.58,15.36,12.64,24.99,6.76,43.7,13.88,52.78,6142.32,62.55,45.75,0,0,33.85,0.69,146.25,5.23,Royal Terminal,0,June,6,Saturday,5,16,2020,2020-06-06,18.828,SE
2020-06-07 00:59:00,22,0,443.77,1.56,12.1,11.09,14.09,0,41.92,16.23,49.02,2404.76,58.44,44.08,0,0,29.24,0.3,230,1.8,Royal Terminal,0,June,6,Sunday,6,0,2020,2020-06-07,6.48,SW
2020-06-07 00:59:00,15,0,477.17,1.56,24.71,17.35,21.23,0.31,19.91,16.16,49.24,3027.85,62.77,43.81,0,0,28.89,0.6,230,1.8,Secondary Runway 02,0,June,6,Sunday,6,0,2020,2020-06-07,6.48,SW
2020-06-07 00:59:00,44,0,0,1.63,26.35,12.17,29.69,5.1,28.19,20.57,74.12,2972.78,85.35,66.48,9.69,48.59,29.8,0.48,230,1.8,Air Cargo,2.34,June,6,Sunday,6,0,2020,2020-06-07,6.48,SW
2020-06-07 00:59:00,18,0,0,1.54,17.58,9.05,24.95,3.64,33.48,20.48,53.35,3714.5,67.44,48.15,1.5,5.95,29.9,0.65,230,1.8,Secondary Runway 01,0.37,June,6,Sunday,6,0,2020,2020-06-07,6.48,SW
2020-06-07 00:59:00,18,0,434.48,1.5,20.25,11.41,28.32,0,33.38,16.7,55.28,960.25,65.75,49,4.07,4.07,30.34,0.06,230,1.8,Privet Aviation,4.02,June,6,Sunday,6,0,2020,2020-06-07,6.48,SW
2020-06-07 00:59:00,38,0,496.7,0.07,76.29,42.09,52.73,0.71,25.34,20.36,53.6,2425.74,64.84,46.71,1.31,11.62,29.88,0.33,230,1.8,ATC Tower,0.28,June,6,Sunday,6,0,2020,2020-06-07,6.48,SW
2020-06-07 00:59:00,34,0,385.56,1.56,54.12,14.65,24.67,0,64.3,20.63,57.89,843.97,72.5,47.9,0,0,29.82,0.1,230,1.8,Primary Runway,0,June,6,Sunday,6,0,2020,2020-06-07,6.48,SW
2020-06-07 08:59:00,32,0,439.46,1.15,22.62,32.26,2.24,548.79,1.21,14.34,56.11,47407.05,64.8,48.32,7.71,7.71,35.28,2.95,150,3.38,Privet Aviation,7.62,June,6,Sunday,6,8,2020,2020-06-07,12.168,SSE
2020-06-07 08:59:00,26,0,0,1.27,4.57,17.59,14.51,34.06,1.18,12.96,75.1,58637.93,89.8,65.46,6.15,18.65,37.34,3.92,150,3.38,Air Cargo,1.79,June,6,Sunday,6,8,2020,2020-06-07,12.168,SSE
2020-06-07 08:59:00,18,0,400.23,1.26,36.86,22.89,3.15,394.27,8.54,12.81,64.88,30569.05,83.87,45.04,0,0,37.4,3.39,150,3.38,Primary Runway,0,June,6,Sunday,6,8,2020,2020-06-07,12.168,SSE
2020-06-07 08:59:00,23,0,487.8,1.23,47.04,17.45,16.09,97.14,9.46,13.11,52.88,31634.3,66.08,43.18,0,0,35.9,3.11,150,3.38,Secondary Runway 02,0,June,6,Sunday,6,8,2020,2020-06-07,12.168,SSE
2020-06-07 08:59:00,21,0,493.45,0.04,42.3,49.53,1.7,381.82,0,12.87,58.02,38941.03,72.61,49.02,1.17,7.21,37.39,2.69,150,3.38,ATC Tower,0.25,June,6,Sunday,6,8,2020,2020-06-07,12.168,SSE
2020-06-07 08:59:00,13,0,479.22,1.32,6.59,9.19,0.03,514.18,0.05,14.94,48.43,55717.83,54.93,44.17,0,0,34.45,3.88,150,3.38,Royal Terminal,0,June,6,Sunday,6,8,2020,2020-06-07,12.168,SSE
2020-06-07 08:59:00,12,0,0,1.28,5.61,9.38,16.04,50.71,1.49,12.86,57.39,36768.01,73.04,46.5,1,3.98,37.37,4.07,150,3.38,Secondary Runway 01,0.23,June,6,Sunday,6,8,2020,2020-06-07,12.168,SSE
2020-06-07 16:59:00,20,0,0,1.51,25.59,12.82,34.67,0,37.94,12.28,55,1928.14,68.85,47.13,0.87,2.57,38.98,0.19,76.25,3.46,Secondary Runway 01,0.21,June,6,Sunday,6,16,2020,2020-06-07,12.456,ENE
2020-06-07 16:59:00,31,0,0,1.49,17.12,16.59,47.52,0.1,38.7,12.34,73.86,5782.33,89.33,64.02,7.46,21.77,38.98,0.59,76.25,3.46,Air Cargo,1.96,June,6,Sunday,6,16,2020,2020-06-07,12.456,ENE
2020-06-07 16:59:00,25,0,484.2,1.52,50.68,17.9,32.18,0,23.66,14.02,50.81,1348.96,64.58,42.71,0,0,33.34,0.14,76.25,3.46,Secondary Runway 02,0,June,6,Sunday,6,16,2020,2020-06-07,12.456,ENE
2020-06-07 16:59:00,35,0,400.04,1.48,50.09,20.77,42.21,123.62,65.29,12.5,57.89,8378.98,74.67,44.71,0,0,38.73,1.57,76.25,3.46,Primary Runway,0,June,6,Sunday,6,16,2020,2020-06-07,12.456,ENE
2020-06-07 16:59:00,42,0,502.48,0.09,85.41,55.99,79.85,38.54,20.44,12.45,54.95,2326.22,66.71,47.71,1.3,6.39,38.83,0.19,76.25,3.46,ATC Tower,0.28,June,6,Sunday,6,16,2020,2020-06-07,12.456,ENE
2020-06-07 16:59:00,27,0,444.83,1.38,27.79,30.47,46.9,77.2,40.03,14.35,62.59,8276.5,69.42,56.42,6.58,6.58,34.48,1.19,76.25,3.46,Privet Aviation,6.5,June,6,Sunday,6,16,2020,2020-06-07,12.456,ENE
2020-06-07 16:59:00,21,0,462.87,1.56,14.08,10.21,25.15,20.2,40.09,13.9,47.34,6460.32,54.75,43.73,0,0,33.93,0.72,76.25,3.46,Royal Terminal,0,June,6,Sunday,6,16,2020,2020-06-07,12.456,ENE
2020-06-08 00:59:00,15,0,475.25,1.57,23.07,14.65,20.64,0.44,21.17,16.14,48.85,2831.69,64.25,42.96,0,0,28.65,0.53,163.63,1.84,Secondary Runway 02,0,June,6,Monday,0,0,2020,2020-06-08,6.624,SSE
2020-06-08 00:59:00,23,0,445.46,1.58,11.78,9.33,14.16,0,43.68,16.39,47.7,2339.33,56.6,44.06,0,0,28.87,0.27,176.75,1.82,Royal Terminal,0,June,6,Monday,0,0,2020,2020-06-08,6.552,S
2020-06-08 00:59:00,18,0,432.97,1.54,21.89,9.82,28.73,0,34.74,16.66,51.6,1056.79,64.81,44.61,4.03,4.03,30.52,0.08,176.75,1.82,Privet Aviation,3.98,June,6,Monday,0,0,2020,2020-06-08,6.552,S
2020-06-08 00:59:00,31,0,0,1.73,25.54,9.36,31.47,7.1,31.99,24.94,71.66,2987.33,85.14,62.98,7.48,24.19,29.05,0.45,176.75,1.82,Air Cargo,1.8,June,6,Monday,0,0,2020,2020-06-08,6.552,S
2020-06-08 00:59:00,31,0,387.14,1.59,51.56,12.86,22.47,0,59.06,24.86,57.12,918.25,70.79,47.92,0,0,28.93,0.11,176.75,1.82,Primary Runway,0,June,6,Monday,0,0,2020,2020-06-08,6.552,S
2020-06-08 00:59:00,36,0,502.48,0.08,74.09,36.38,56.56,7.3,29.08,24.96,54.05,2348.66,65.89,47.52,1.99,14.21,29.03,0.3,176.75,1.82,ATC Tower,0.31,June,6,Monday,0,0,2020,2020-06-08,6.552,S
2020-06-08 00:59:00,19,0,0,1.57,17.22,5.5,25.03,3.88,35.16,24.94,53.68,3357.14,69.6,47.79,1.46,4.51,29.1,0.56,166.63,1.86,Secondary Runway 01,0.29,June,6,Monday,0,0,2020,2020-06-08,6.696,SSE
2020-06-08 08:59:00,33,0,436.32,1.23,28.53,42.27,2.27,409.73,0.47,14.27,56.7,48880.84,65.87,48.22,7.83,7.83,35.37,2.91,175,2.39,Privet Aviation,7.74,June,6,Monday,0,8,2020,2020-06-08,8.604,S
2020-06-08 08:59:00,13,0,0,1.31,3.58,12.11,14.86,127.13,0.24,15.81,54.06,38332.42,68.9,45.04,1.51,4.52,37.35,4.12,190,2.19,Secondary Runway 01,0.4,June,6,Monday,0,8,2020,2020-06-08,7.884,S
2020-06-08 08:59:00,47,0,0,1.33,0.55,16.35,19.32,59.31,4.06,15.87,72.23,59207.19,86.42,61.85,11.21,39.63,37.32,3.94,190,2.19,Air Cargo,2.95,June,6,Monday,0,8,2020,2020-06-08,7.884,S
2020-06-08 08:59:00,19,0,490.57,1.26,39.44,21.79,14.64,187.35,13.18,13.3,50.94,35310.7,63.48,41.67,0,0,35.71,3.25,190,2.19,Secondary Runway 02,0,June,6,Monday,0,8,2020,2020-06-08,7.884,S
